SchoolYear	ESD	CountyNumber	County	CountyDistrictNumber	District	BuildingNumber	School	GradeTested	ReadingTotalWASLTested	ReadingMetStandardIncludingPrevPass	ReadingPercentMetStandardIncludingPrevPass	ReadingMetStandardWithoutPrevPass	ReadingPercentMetStandardWithoutPrevPass	ReadingPercentMetStandardExcludingNoScore	ReadingLevel1	ReadingPercentLevel1	ReadingLevel2	ReadingPercentLevel2	ReadingLevelBasic	ReadingPercentLevelBasic	ReadingLevel3	ReadingPercentLevel3	ReadingLevel4	ReadingPercentLevel4	ReadingNoScore	ReadingPercentNoScore	ReadingNotMet	ReadingPercentNotMet	ReadingExcusedAbsence	ReadingExempted	ReadingWAASPORT	ReadingWAASDAW	MathTotalWASLTested	MathMetStandardIncludingPrevPass	MathPercentMetStandardIncludingPrevPass	MathMetStandardWithoutPrevPass	MathPercentMetStandardWithoutPrevPass	MathPercentMetStandardExcludingNoScore	MathLevel1	MathPercentLevel1	MathLevel2	MathPercentLevel2	MathLevelBasic	MathPercentLevelBasic	MathLevel3	MathPercentLevel3	MathLevel4	MathPercentLevel4	MathNoScore	MathPercentNoScore	MathNotMet	MathPercentNotMet	MathExcusedAbsence	MathExempted	MathWAASPORT	MathWAASDAW	WritingTotalWASLTested	WritingMetStandardIncludingPrevPass	WritingPercentMetStandardIncludingPrevPass	WritingMetStandardWithoutPrevPass	WritingPercentMetStandardWithoutPrevPass	WritingPercentMetStandardExcludingNoScore	WritingLevel1	WritingPercentLevel1	WritingLevel2	WritingPercentLevel2	WritingLevelBasic	WritingPercentLevelBasic	WritingLevel3	WritingPercentLevel3	WritingLevel4	WritingPercentLevel4	WritingNoScore	WritingPercentNoScore	WritingNotMet	WritingPercentNotMet	WritingExcusedAbsence	WritingExempted	WritingWAASPORT	WritingWAASDAW	ScienceTotalWASLTested	ScienceMetStandardIncludingPrevPass	SciencePercentMetStandardIncludingPrevPass	ScienceMetStandardWithoutPrevPass	SciencePercentMetStandardWithoutPrevPass	SciencePercentMetStandardExcludingNoScore	ScienceLevel1	SciencePercentLevel1	ScienceLevel2	SciencePercentLevel2	ScienceLevelBasic	SciencePercentLevelBasic	ScienceLevel3	SciencePercentLevel3	ScienceLevel4	SciencePercentLevel4	ScienceNoScore	SciencePercentNoScore	ScienceNotMet	SciencePercentNotMet	ScienceExcusedAbsence	ScienceExempted	ScienceWAASPORT	ScienceWAASDAW	PercentMet3Standards	PercentMet2Standards	PercentMet1Standards	PercentMet0Standards	ReadingLevelIndex	MathLevelIndex
2007-08	Olympic Educational Service District 114	16	Jefferson	16049	Chimacum School District	4261	Chimacum Middle School	8	78	49	62.0	49	62.0	62.8	13	16.5	16	20.3	0	0.0	29	36.7	20	25.3	1	1.3	30	38.0	0	1	0	0	78	36	45.6	36	45.6	46.2	27	34.2	15	19.0	0	0.0	24	30.4	12	15.2	1	1.3	43	54.4	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78	32	40.5	32	40.5	41.0	24	30.4	22	27.8	0	0.0	23	29.1	9	11.4	1	1.3	47	59.5	0	1	0	0	34.2	13.9	21.5	30.4	2.68	2.24
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	2503	Port Townsend High School	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	2503	Port Townsend High School	8	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	2503	Port Townsend High School	10	122	108	82.4	105	82.0	86.1	4	3.1	13	10.2	0	0.0	29	22.7	76	59.4	6	4.7	23	18.0	5	3	2	0	119	65	48.9	64	48.5	53.8	34	25.8	21	15.9	0	0.0	33	25.0	31	23.5	13	9.8	68	51.5	2	2	2	0	121	108	82.4	105	82.0	86.8	4	3.1	12	9.4	0	0.0	20	15.6	85	66.4	7	5.5	23	18.0	5	3	2	0	116	38	28.6	37	28.0	31.9	49	37.1	30	22.7	0	0.0	36	27.3	1	0.8	16	12.1	95	72.0	2	2	2	0	49.6	31.1	11.1	8.1	3.29	2.27
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	3094	Grant Street Elementary	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	3094	Grant Street Elementary	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	3094	Grant Street Elementary	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	3094	Grant Street Elementary	6	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	3094	Grant Street Elementary	7	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	3094	Grant Street Elementary	8	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	3428	Mountain View Elementary	3	95	74	76.3	74	76.3	77.9	7	7.2	14	14.4	0	0.0	24	24.7	50	51.5	2	2.1	23	23.7	0	0	2	0	96	78	80.4	78	80.4	81.3	9	9.3	9	9.3	0	0.0	45	46.4	33	34.0	1	1.0	19	19.6	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.7	17.2	13.1	3.16	3.03
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	3428	Mountain View Elementary	4	105	72	67.9	72	67.9	68.6	6	5.7	27	25.5	0	0.0	39	36.8	33	31.1	1	0.9	34	32.1	0	0	1	0	102	38	36.2	38	36.2	37.3	36	34.3	28	26.7	0	0.0	27	25.7	11	10.5	3	2.9	67	63.8	1	0	1	0	105	61	57.5	61	57.5	58.1	12	11.3	32	30.2	0	0.0	39	36.8	22	20.8	1	0.9	45	42.5	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.8	23.4	22.4	22.4	2.92	2.07
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	3428	Mountain View Elementary	5	88	74	82.2	74	82.2	84.1	4	4.4	10	11.1	0	0.0	26	28.9	48	53.3	2	2.2	16	17.8	0	0	0	0	88	47	53.4	47	53.4	53.4	18	20.5	23	26.1	0	0.0	26	29.5	21	23.9	0	0.0	41	46.6	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	89	48	53.3	48	53.3	53.9	14	15.6	27	30.0	0	0.0	37	41.1	11	12.2	1	1.1	42	46.7	0	0	0	0	44.4	16.7	24.4	14.4	3.27	2.57
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	4475	Blue Heron Middle School	6	103	87	83.7	87	83.7	84.5	6	5.8	10	9.6	0	0.0	52	50.0	35	33.7	1	1.0	17	16.3	2	0	0	0	104	59	56.7	59	56.7	56.7	19	18.3	26	25.0	0	0.0	36	34.6	23	22.1	0	0.0	45	43.3	2	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.8	29.8	14.4	3.10	2.61
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	4475	Blue Heron Middle School	7	111	62	55.4	62	55.4	55.9	10	8.9	39	34.8	0	0.0	31	27.7	31	27.7	1	0.9	50	44.6	1	0	0	0	111	58	51.8	58	51.8	52.3	34	30.4	19	17.0	0	0.0	28	25.0	30	26.8	1	0.9	54	48.2	1	0	0	0	111	77	68.8	77	68.8	69.4	9	8.0	25	22.3	0	0.0	51	45.5	26	23.2	1	0.9	35	31.3	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.3	21.4	17.9	21.4	2.72	2.46
2007-08	Olympic Educational Service District 114	16	Jefferson	16050	Port Townsend School District	4475	Blue Heron Middle School	8	94	74	77.9	74	77.9	78.7	5	5.3	15	15.8	0	0.0	35	36.8	39	41.1	1	1.1	21	22.1	0	0	0	0	92	60	64.5	60	64.5	65.2	15	16.1	17	18.3	0	0.0	34	36.6	26	28.0	1	1.1	33	35.5	2	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	92	49	52.1	49	52.1	53.3	15	16.0	28	29.8	0	0.0	40	42.6	9	9.6	2	2.1	45	47.9	1	0	0	0	49.5	14.7	18.9	16.8	3.12	2.74
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1547	Middle College High School	10	13	15	62.5	8	47.1	61.5	1	5.9	4	23.5	0	0.0	6	35.3	2	11.8	4	23.5	9	52.9	0	16	0	0	25	3	10.0	1	3.6	4.0	18	64.3	6	21.4	0	0.0	1	3.6	0	0.0	3	10.7	27	96.4	2	3	0	0	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	1	3.1	1	3.1	6.7	13	40.6	1	3.1	0	0.0	1	3.1	0	0.0	17	53.1	31	96.9	0	1	0	0	NA	NA	NA	NA	2.06	1.18
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1578	African American Academy K-8	3	34	23	67.6	23	67.6	67.6	2	5.9	9	26.5	0	0.0	15	44.1	8	23.5	0	0.0	11	32.4	0	0	0	0	34	15	44.1	15	44.1	44.1	7	20.6	12	35.3	0	0.0	11	32.4	4	11.8	0	0.0	19	55.9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.2	35.3	26.5	2.85	2.35
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1578	African American Academy K-8	4	37	23	59.0	23	59.0	62.2	1	2.6	13	33.3	2	5.1	14	35.9	7	17.9	2	5.1	16	41.0	1	0	0	0	37	5	12.8	5	12.8	13.5	25	64.1	7	17.9	0	0.0	4	10.3	1	2.6	2	5.1	34	87.2	1	0	0	0	36	18	46.2	18	46.2	50.0	9	23.1	9	23.1	1	2.6	14	35.9	3	7.7	3	7.7	21	53.8	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9	33.3	15.4	33.3	2.49	1.41
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1578	African American Academy K-8	5	45	28	60.9	28	60.9	62.2	6	13.0	11	23.9	3	6.5	15	32.6	10	21.7	1	2.2	18	39.1	0	0	0	0	46	12	26.1	12	26.1	26.1	23	50.0	11	23.9	1	2.2	6	13.0	5	10.9	0	0.0	34	73.9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46	5	10.9	5	10.9	10.9	30	65.2	11	23.9	1	2.2	4	8.7	0	0.0	0	0.0	41	89.1	0	0	0	0	10.9	15.2	37.0	37.0	2.46	1.80
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1578	African American Academy K-8	6	37	21	56.8	21	56.8	56.8	1	2.7	15	40.5	2	5.4	16	43.2	3	8.1	0	0.0	16	43.2	0	0	0	0	37	7	18.9	7	18.9	18.9	21	56.8	9	24.3	0	0.0	7	18.9	0	0.0	0	0.0	30	81.1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.2	43.2	40.5	2.46	1.62
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1578	African American Academy K-8	7	47	21	43.8	21	43.8	44.7	10	20.8	16	33.3	0	0.0	16	33.3	5	10.4	1	2.1	27	56.3	1	0	0	0	46	8	17.0	8	17.0	17.4	30	63.8	8	17.0	0	0.0	6	12.8	2	4.3	1	2.1	39	83.0	1	1	0	0	43	29	61.7	29	61.7	67.4	6	12.8	8	17.0	3	6.4	21	44.7	5	10.6	4	8.5	18	38.3	1	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8	25.0	27.1	29.2	2.29	1.53
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1578	African American Academy K-8	8	23	10	41.7	10	41.7	43.5	4	16.7	9	37.5	0	0.0	7	29.2	3	12.5	1	4.2	14	58.3	0	1	0	0	23	3	12.5	3	12.5	13.0	16	66.7	4	16.7	0	0.0	3	12.5	0	0.0	1	4.2	21	87.5	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	2	8.3	2	8.3	8.7	13	54.2	8	33.3	0	0.0	2	8.3	0	0.0	1	4.2	22	91.7	0	1	0	0	8.3	12.5	25.0	54.2	2.29	1.38
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1579	Tops K-8 School	3	57	43	75.4	43	75.4	75.4	6	10.5	8	14.0	1	1.8	24	42.1	18	31.6	0	0.0	14	24.6	0	1	0	0	56	42	73.7	42	73.7	75.0	6	10.5	8	14.0	1	1.8	25	43.9	16	28.1	1	1.8	15	26.3	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64.9	21.1	14.0	2.91	2.82
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1579	Tops K-8 School	4	63	50	79.4	50	79.4	79.4	3	4.8	10	15.9	2	3.2	21	33.3	27	42.9	0	0.0	13	20.6	0	0	0	0	63	44	69.8	44	69.8	69.8	12	19.0	7	11.1	2	3.2	15	23.8	27	42.9	0	0.0	19	30.2	0	0	0	0	63	45	71.4	45	71.4	71.4	5	7.9	13	20.6	1	1.6	30	47.6	14	22.2	0	0.0	18	28.6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60.3	15.9	7.9	15.9	3.08	2.84
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1579	Tops K-8 School	5	61	50	82.0	50	82.0	82.0	3	4.9	8	13.1	1	1.6	16	26.2	33	54.1	0	0.0	11	18.0	0	0	0	0	61	46	75.4	46	75.4	75.4	7	11.5	8	13.1	1	1.6	21	34.4	24	39.3	0	0.0	15	24.6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61	36	59.0	36	59.0	59.0	6	9.8	19	31.1	1	1.6	27	44.3	8	13.1	0	0.0	25	41.0	0	0	0	0	57.4	14.8	14.8	13.1	3.26	2.98
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1579	Tops K-8 School	6	55	44	78.6	44	78.6	80.0	2	3.6	9	16.1	0	0.0	26	46.4	18	32.1	1	1.8	12	21.4	0	1	0	0	54	39	69.6	39	69.6	72.2	7	12.5	8	14.3	0	0.0	24	42.9	15	26.8	2	3.6	17	30.4	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	71.4	10.7	17.9	3.04	2.77
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1579	Tops K-8 School	7	61	47	75.8	47	75.8	77.0	2	3.2	12	19.4	1	1.6	10	16.1	36	58.1	1	1.6	15	24.2	0	0	0	0	61	46	74.2	46	74.2	75.4	11	17.7	4	6.5	0	0.0	24	38.7	22	35.5	1	1.6	16	25.8	0	0	0	0	61	52	83.9	52	83.9	85.2	3	4.8	6	9.7	1	1.6	28	45.2	23	37.1	1	1.6	10	16.1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.7	12.9	9.7	9.7	3.23	2.89
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1579	Tops K-8 School	8	59	49	80.3	49	80.3	83.1	4	6.6	6	9.8	0	0.0	22	36.1	27	44.3	2	3.3	12	19.7	1	0	0	0	59	44	72.1	44	72.1	74.6	8	13.1	7	11.5	0	0.0	15	24.6	29	47.5	2	3.3	17	27.9	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59	40	65.6	40	65.6	67.8	11	18.0	8	13.1	0	0.0	27	44.3	13	21.3	2	3.3	21	34.4	1	0	0	0	62.3	13.1	14.8	9.8	3.11	3.00
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1596	Secondary BOC	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1596	Secondary BOC	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1596	Secondary BOC	8	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1596	Secondary BOC	10	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1620	Pathfinder K-8 School	3	33	26	78.8	26	78.8	78.8	3	9.1	4	12.1	1	3.0	13	39.4	12	36.4	0	0.0	7	21.2	0	0	0	0	33	24	72.7	24	72.7	72.7	5	15.2	4	12.1	1	3.0	13	39.4	10	30.3	0	0.0	9	27.3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.7	12.1	18.2	2.97	2.79
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1620	Pathfinder K-8 School	4	36	30	81.1	30	81.1	83.3	1	2.7	5	13.5	3	8.1	15	40.5	12	32.4	1	2.7	7	18.9	0	1	0	0	34	14	37.8	14	37.8	41.2	12	32.4	8	21.6	1	2.7	9	24.3	4	10.8	3	8.1	23	62.2	0	1	0	0	36	22	59.5	22	59.5	61.1	4	10.8	10	27.0	0	0.0	16	43.2	6	16.2	1	2.7	15	40.5	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.4	35.1	24.3	8.1	2.81	1.92
2007-08	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	1620	Pathfinder K-8 School	5	39	33	84.6	33	84.6	84.6	3	7.7	3	7.7	3	7.7	10	25.6	20	51.3	0	0.0	6	15.4	0	1	0	0	38	23	59.0	23	59.0	60.5	6	15.4	9	23.1	2	5.1	15	38.5	6	15.4	1	2.6	16	41.0	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39	24	61.5	24	61.5	61.5	4	10.3	11	28.2	4	10.3	16	41.0	4	10.3	0	0.0	15	38.5	0	1	0	0	56.4	7.7	23.1	12.8	3.05	2.38
