SchoolYear	ESD	CountyNumber	County	CountyDistrictNumber	District	BuildingNumber	School	GradeTested	MathTotalTested	MathPercentMetStandard	MathPercentLevel1	MathPercentLevel2	MathPercentLevel3	MathPercentLevel4	MathPercentNotTested	MathPercentNotMet	MathPercentMet2003Standard	MathPercentWAAS	ReadingTotalTested	ReadingPercentMetStandard	ReadingPercentLevel1	ReadingPercentLevel2	ReadingPercentLevel3	ReadingPercentLevel4	ReadingPercentNotTested	ReadingPercentNotMet	ReadingPercentMet2003Standard	ReadingPercentWAAS	WritingTotalTested	WritingPercentMetStandard	WritingPercentNotTested	WritingPercentNotMet	WritingPercentWAAS	ListeningTotalTested	ListeningPercentMetStandard	ListeningPercentNotTested	ListeningPercentNotMet	ListeningPercentWAAS	ScienceTotalTested	SciencePercentMetStandard	SciencePercentLevel1	SciencePercentLevel2	SciencePercentLevel3	SciencePercentLevel4	SciencePercentNotTested	SciencePercentNotMet	SciencePercentWAAS	PercentMet3Standards	PercentMet2Standards	PercentMet1Standards	PercentMet0Standards	ReadingLevelIndex	MathLevelIndex	ScienceLevelIndex
2003-04	Educational Service District 113	14	Grays Harbor	14068	Elma	3217	Elma Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	129	18.3	38.9	41.2	16.8	1.5	1.5	81.7	0.0	NA	NA	NA	NA	NA	NA	1.78
2003-04	Educational Service District 113	14	Grays Harbor	14068	Elma	4245	Elma Middle School	7	150	34.7	38.7	26.7	16.7	18.0	0.0	65.3	30.0	1.3	150	51.3	9.3	39.3	29.3	22.0	0.0	48.7	39.3	1.3	148	54.7	1.3	45.3	1.3	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	29.3	18.0	16.7	36.0	2.64	2.14	NA
2003-04	Educational Service District 113	14	Grays Harbor	14068	Elma	4245	Elma Middle School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	162	30.1	32.5	36.8	29.4	0.6	0.6	69.9	1.1	NA	NA	NA	NA	NA	NA	1.97
2003-04	Educational Service District 113	14	Grays Harbor	14077	Taholah	3580	Taholah High School	4	16	100.0	0.0	0.0	18.8	81.3	0.0	0.0	100.0	0.0	16	100.0	0.0	0.0	56.3	43.8	0.0	0.0	93.8	0.0	16	62.5	0.0	37.5	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	62.5	37.5	NA	NA	3.44	3.81	NA
2003-04	Educational Service District 113	14	Grays Harbor	14077	Taholah	3580	Taholah High School	7	22	50.0	9.1	40.9	50.0	0.0	0.0	50.0	36.4	4.3	22	95.5	0.0	4.5	50.0	45.5	0.0	4.5	77.3	4.3	22	31.8	0.0	68.2	4.3	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	18.2	45.5	31.8	4.5	3.41	2.41	NA
2003-04	Educational Service District 113	14	Grays Harbor	14077	Taholah	3580	Taholah High School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	18	9.1	59.1	13.6	9.1	0.0	18.2	90.9	0.0	NA	NA	NA	NA	NA	NA	1.14
2003-04	Educational Service District 113	14	Grays Harbor	14077	Taholah	3580	Taholah High School	10	13	7.1	78.6	7.1	7.1	0.0	7.1	92.9	NA	0.0	14	21.4	28.6	50.0	14.3	7.1	0.0	78.6	NA	0.0	12	28.6	14.3	71.4	0.0	0	NA	NA	NA	NA	12	7.1	78.6	0.0	7.1	0.0	14.3	92.9	0.0	NA	21.4	14.3	64.3	2.00	1.14	1.00
2003-04	Educational Service District 113	14	Grays Harbor	14097	Quinault Lake	2921	Lake Quinault Elementary	4	14	14.3	50.0	35.7	7.1	7.1	0.0	85.7	14.3	0.0	14	50.0	7.1	42.9	28.6	21.4	0.0	50.0	42.9	0.0	14	42.9	0.0	57.1	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	14.3	21.4	21.4	42.9	2.64	1.71	NA
2003-04	Educational Service District 113	14	Grays Harbor	14099	Cosmopolis	3326	Cosmopolis Elementary	4	26	65.4	7.7	26.9	34.6	30.8	0.0	34.6	57.7	0.0	26	80.8	3.8	15.4	61.5	19.2	0.0	19.2	73.1	0.0	26	61.5	0.0	38.5	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	50.0	19.2	19.2	11.5	2.96	2.88	NA
2003-04	Educational Service District 113	14	Grays Harbor	14104	Satsop	2010	Satsop Elementary	4	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Educational Service District 113	14	Grays Harbor	14117	Wishkah Valley	3375	Wishkah Valley Elementary/High	4	14	71.4	0.0	28.6	42.9	28.6	0.0	28.6	57.1	0.0	13	85.7	0.0	7.1	64.3	21.4	7.1	14.3	85.7	0.0	13	64.3	7.1	35.7	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	50.0	28.6	14.3	7.1	2.93	3.00	NA
2003-04	Educational Service District 113	14	Grays Harbor	14117	Wishkah Valley	3375	Wishkah Valley Elementary/High	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	16	11.1	38.9	38.9	11.1	0.0	11.1	88.9	0.0	NA	NA	NA	NA	NA	NA	1.50
2003-04	Educational Service District 113	14	Grays Harbor	14117	Wishkah Valley	3375	Wishkah Valley Elementary/High	7	25	52.0	28.0	20.0	28.0	24.0	0.0	48.0	48.0	0.0	25	68.0	0.0	32.0	36.0	32.0	0.0	32.0	60.0	0.0	25	52.0	0.0	48.0	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	36.0	28.0	8.0	28.0	3.00	2.48	NA
2003-04	Educational Service District 113	14	Grays Harbor	14117	Wishkah Valley	3375	Wishkah Valley Elementary/High	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	12	66.7	0.0	33.3	41.7	25.0	0.0	33.3	0.0	NA	NA	NA	NA	NA	NA	2.92
2003-04	Educational Service District 113	14	Grays Harbor	14117	Wishkah Valley	3375	Wishkah Valley Elementary/High	10	26	46.2	26.9	26.9	30.8	15.4	0.0	53.8	NA	0.0	26	73.1	3.8	23.1	38.5	34.6	0.0	26.9	NA	0.0	26	46.2	0.0	53.8	0.0	0	NA	NA	NA	NA	26	46.2	19.2	34.6	46.2	0.0	0.0	53.8	0.0	34.6	15.4	30.8	19.2	3.04	2.35	2.27
2003-04	Educational Service District 113	14	Grays Harbor	14172	Ocosta	3024	Ocosta Junior-Senior High School	7	64	33.8	38.5	26.2	27.7	6.2	1.5	66.2	24.6	0.0	65	53.8	13.8	32.3	40.0	13.8	0.0	46.2	43.1	0.0	65	36.9	0.0	63.1	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	24.6	13.8	23.1	38.5	2.54	1.98	NA
2003-04	Educational Service District 113	14	Grays Harbor	14172	Ocosta	3024	Ocosta Junior-Senior High School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	66	36.8	16.2	44.1	36.8	0.0	2.9	63.2	0.0	NA	NA	NA	NA	NA	NA	2.15
2003-04	Educational Service District 113	14	Grays Harbor	14172	Ocosta	3024	Ocosta Junior-Senior High School	10	57	40.4	36.8	22.8	24.6	15.8	0.0	59.6	NA	0.0	57	61.4	14.0	24.6	17.5	43.9	0.0	38.6	NA	0.0	55	70.2	3.5	29.8	0.0	0	NA	NA	NA	NA	54	14.0	50.9	29.8	14.0	0.0	5.3	86.0	0.0	31.6	24.6	28.1	15.8	2.91	2.19	1.53
2003-04	Educational Service District 113	14	Grays Harbor	14172	Ocosta	3025	Ocosta Elementary	4	51	41.2	25.5	33.3	23.5	17.6	0.0	58.8	41.2	1.9	51	47.1	5.9	47.1	37.3	9.8	0.0	52.9	41.2	1.9	50	33.3	2.0	66.7	1.9	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	25.5	13.7	17.6	43.1	2.51	2.33	NA
2003-04	Educational Service District 113	14	Grays Harbor	14172	Ocosta	3025	Ocosta Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	57	17.2	55.2	25.9	17.2	0.0	1.7	82.8	3.3	NA	NA	NA	NA	NA	NA	1.59
2003-04	Educational Service District 113	14	Grays Harbor	14400	Oakville	2283	Oakville Middle/High School	7	13	7.1	78.6	7.1	7.1	0.0	7.1	92.9	0.0	0.0	12	14.3	50.0	21.4	7.1	7.1	14.3	85.7	14.3	0.0	11	7.1	21.4	92.9	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	7.1	NA	7.1	85.7	1.43	1.14	NA
2003-04	Educational Service District 113	14	Grays Harbor	14400	Oakville	2283	Oakville Middle/High School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	18	42.1	21.1	31.6	42.1	0.0	5.3	57.9	4.5	NA	NA	NA	NA	NA	NA	2.11
2003-04	Educational Service District 113	14	Grays Harbor	14400	Oakville	2283	Oakville Middle/High School	10	24	41.7	37.5	20.8	25.0	16.7	0.0	58.3	NA	0.0	23	54.2	33.3	8.3	16.7	37.5	4.2	45.8	NA	0.0	23	50.0	4.2	50.0	0.0	0	NA	NA	NA	NA	24	16.0	44.0	36.0	16.0	0.0	4.0	84.0	0.0	33.3	16.7	12.5	37.5	2.50	2.21	1.64
2003-04	Educational Service District 113	14	Grays Harbor	14400	Oakville	2922	Oakville Elementary	4	18	55.6	27.8	16.7	33.3	22.2	0.0	44.4	50.0	5.0	17	66.7	11.1	16.7	38.9	27.8	5.6	33.3	55.6	5.0	18	44.4	0.0	55.6	5.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	33.3	22.2	22.2	22.2	2.72	2.50	NA
2003-04	Educational Service District 113	14	Grays Harbor	14400	Oakville	2922	Oakville Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	17	22.2	27.8	44.4	16.7	5.6	5.6	77.8	0.0	NA	NA	NA	NA	NA	NA	1.89
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	1552	Midway School	10	10	23.1	30.8	23.1	23.1	0.0	23.1	76.9	NA	0.0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	0	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	NA
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	1758	Home Connection	4	12	10.7	17.9	14.3	3.6	7.1	57.1	89.3	10.7	0.0	13	35.7	3.6	7.1	25.0	10.7	53.6	64.3	35.7	0.0	12	14.3	57.1	85.7	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	10.7	3.6	21.4	64.3	1.36	0.86	NA
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	1758	Home Connection	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	17	18.2	9.1	24.2	18.2	0.0	48.5	81.8	0.0	NA	NA	NA	NA	NA	NA	1.12
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	1758	Home Connection	7	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	1758	Home Connection	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	10	28.6	4.8	14.3	28.6	0.0	52.4	71.4	0.0	NA	NA	NA	NA	NA	NA	1.19
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	1758	Home Connection	10	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	2696	Oak Harbor Elementary	4	91	61.5	12.1	26.4	34.1	27.5	0.0	38.5	60.4	0.0	91	78.0	1.1	20.9	51.6	26.4	0.0	22.0	71.4	0.0	91	57.1	0.0	42.9	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	40.7	26.4	22.0	11.0	3.03	2.77	NA
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	2696	Oak Harbor Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	78	38.5	15.4	46.2	30.8	7.7	0.0	61.5	0.0	NA	NA	NA	NA	NA	NA	2.31
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	2794	Clover Valley Elementary	4	73	45.2	19.2	35.6	21.9	23.3	0.0	54.8	39.7	0.0	73	68.5	5.5	26.0	45.2	23.3	0.0	31.5	61.6	0.0	72	42.5	1.4	57.5	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	28.8	24.7	20.5	26.0	2.86	2.49	NA
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	2794	Clover Valley Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	62	29.0	30.6	40.3	27.4	1.6	0.0	71.0	0.0	NA	NA	NA	NA	NA	NA	2.00
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	2974	Oak Harbor High School	10	391	37.7	29.0	28.5	22.1	15.6	4.9	62.3	NA	0.7	388	67.1	11.2	16.3	13.4	53.7	5.4	32.9	NA	0.7	383	77.2	5.2	22.8	0.7	0	NA	NA	NA	NA	390	32.4	38.0	24.6	30.4	1.9	5.1	67.6	0.7	36.3	28.2	15.3	20.2	2.99	2.15	1.86
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	3274	Oak Harbor Middle School	7	218	48.6	25.5	25.0	30.5	18.2	0.9	51.4	41.4	0.0	219	73.6	4.5	21.4	33.2	40.5	0.5	26.4	66.8	0.0	217	70.9	1.4	29.1	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	41.8	25.5	16.8	15.9	3.09	2.40	NA
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	3274	Oak Harbor Middle School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	231	48.3	18.5	32.8	44.4	3.9	0.4	51.7	0.0	NA	NA	NA	NA	NA	NA	2.33
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	3377	Crescent Harbor Elementary	4	59	55.9	18.6	25.4	32.2	23.7	0.0	44.1	54.2	0.0	59	66.1	10.2	23.7	54.2	11.9	0.0	33.9	62.7	0.0	59	44.1	0.0	55.9	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	33.9	23.7	16.9	25.4	2.68	2.61	NA
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	3377	Crescent Harbor Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	67	33.8	20.6	44.1	33.8	0.0	1.5	66.2	0.0	NA	NA	NA	NA	NA	NA	2.10
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	3477	Broad View Elementary	4	82	70.2	11.9	15.5	33.3	36.9	2.4	29.8	70.2	2.3	83	81.0	2.4	15.5	45.2	35.7	1.2	19.0	67.9	2.3	83	77.4	1.2	22.6	2.3	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	63.1	15.5	8.3	13.1	3.12	2.90	NA
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	3477	Broad View Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	82	66.3	12.0	20.5	54.2	12.0	1.2	33.7	2.3	NA	NA	NA	NA	NA	NA	2.64
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	3566	Olympic View Elementary	4	80	45.0	21.3	33.8	23.8	21.3	0.0	55.0	41.3	0.0	80	63.8	3.8	32.5	47.5	16.3	0.0	36.3	53.8	0.0	80	53.8	0.0	46.3	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	33.8	21.3	18.8	26.3	2.76	2.45	NA
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	3566	Olympic View Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	87	22.7	31.8	44.3	20.5	2.3	1.1	77.3	0.0	NA	NA	NA	NA	NA	NA	1.91
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	3939	North Whidbey Middle School	7	201	42.1	24.4	29.7	27.8	14.4	3.8	57.9	34.4	2.8	204	68.4	2.9	26.3	30.6	37.8	2.4	31.6	60.3	2.8	206	79.4	1.4	20.6	2.8	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	38.8	27.3	19.1	14.8	2.99	2.24	NA
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	3939	North Whidbey Middle School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	224	44.5	18.5	35.7	40.1	4.4	1.3	55.5	0.9	NA	NA	NA	NA	NA	NA	2.28
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	4328	Hillcrest Elementary	4	71	66.2	9.9	23.9	39.4	26.8	0.0	33.8	60.6	2.7	71	90.1	1.4	8.5	56.3	33.8	0.0	9.9	83.1	2.7	70	52.1	1.4	47.9	2.7	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	39.4	33.8	22.5	4.2	3.23	2.83	NA
2003-04	Northwest Educational Service District 189	15	Island	15201	Oak Harbor	4328	Hillcrest Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	103	24.3	22.3	53.4	22.3	1.9	0.0	75.7	2.8	NA	NA	NA	NA	NA	NA	2.04
2003-04	Northwest Educational Service District 189	15	Island	15204	Coupeville	2625	Coupeville High School	7	101	48.5	22.3	27.2	32.0	16.5	1.9	51.5	39.8	0.0	102	74.8	2.9	21.4	35.0	39.8	1.0	25.2	66.0	0.0	101	79.6	1.9	20.4	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	43.7	26.2	19.4	10.7	3.10	2.39	NA
2003-04	Northwest Educational Service District 189	15	Island	15204	Coupeville	2625	Coupeville High School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	107	46.3	11.1	41.7	42.6	3.7	0.9	53.7	0.0	NA	NA	NA	NA	NA	NA	2.37
2003-04	Northwest Educational Service District 189	15	Island	15204	Coupeville	2625	Coupeville High School	10	86	58.0	26.1	13.6	21.6	36.4	2.3	42.0	NA	0.0	86	73.9	9.1	14.8	8.0	65.9	2.3	26.1	NA	0.0	87	78.4	1.1	21.6	0.0	0	NA	NA	NA	NA	86	50.0	26.1	21.6	47.7	2.3	2.3	50.0	0.0	54.5	18.2	10.2	17.0	3.26	2.64	2.22
2003-04	Northwest Educational Service District 189	15	Island	15204	Coupeville	3664	Coupeville Elementary	4	82	53.7	6.1	40.2	40.2	13.4	0.0	46.3	48.8	1.2	81	77.8	1.2	21.0	51.9	25.9	0.0	22.2	63.0	1.2	82	70.7	0.0	29.3	1.2	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	40.2	30.5	19.5	9.8	3.02	2.61	NA
2003-04	Northwest Educational Service District 189	15	Island	15204	Coupeville	3664	Coupeville Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	83	28.2	24.7	44.7	25.9	2.4	2.4	71.8	0.0	NA	NA	NA	NA	NA	NA	2.01
2003-04	Northwest Educational Service District 189	15	Island	15206	South Whidbey	1682	Bayview Alternative School	10	14	13.3	60.0	20.0	13.3	0.0	6.7	86.7	NA	0.0	15	66.7	26.7	6.7	13.3	53.3	0.0	33.3	NA	0.0	15	60.0	0.0	40.0	0.0	0	NA	NA	NA	NA	14	37.5	31.3	18.8	37.5	0.0	12.5	62.5	0.0	13.3	40.0	20.0	26.7	2.93	1.40	1.81
2003-04	Northwest Educational Service District 189	15	Island	15206	South Whidbey	1770	Whidbey Island Academy Shared	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Northwest Educational Service District 189	15	Island	15206	South Whidbey	1770	Whidbey Island Academy Shared	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Northwest Educational Service District 189	15	Island	15206	South Whidbey	1770	Whidbey Island Academy Shared	7	19	57.1	9.5	23.8	38.1	19.0	9.5	42.9	42.9	0.0	19	76.2	0.0	14.3	23.8	52.4	9.5	23.8	66.7	0.0	18	52.4	14.3	47.6	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	38.1	28.6	14.3	19.0	3.10	2.48	NA
2003-04	Northwest Educational Service District 189	15	Island	15206	South Whidbey	1770	Whidbey Island Academy Shared	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Northwest Educational Service District 189	15	Island	15206	South Whidbey	1770	Whidbey Island Academy Shared	10	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Northwest Educational Service District 189	15	Island	15206	South Whidbey	2511	Langley Middle School	7	179	45.2	26.6	23.4	27.1	18.1	4.8	54.8	38.3	0.0	177	62.8	3.7	27.7	30.9	31.9	5.9	37.2	55.9	0.0	175	56.4	6.9	43.6	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	35.6	19.7	18.1	26.6	2.79	2.27	NA
2003-04	Northwest Educational Service District 189	15	Island	15206	South Whidbey	2511	Langley Middle School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	148	45.7	19.1	26.5	43.2	2.5	8.6	54.3	0.0	NA	NA	NA	NA	NA	NA	2.12
2003-04	Northwest Educational Service District 189	15	Island	15206	South Whidbey	4149	South Whidbey High School	10	177	56.5	20.1	19.6	28.3	28.3	3.8	43.5	NA	0.0	177	80.4	3.3	12.5	9.8	70.7	3.8	19.6	NA	0.0	175	80.4	4.9	19.6	0.0	0	NA	NA	NA	NA	175	44.0	27.2	23.9	41.3	2.7	4.9	56.0	0.0	53.8	23.9	8.2	14.1	3.40	2.57	2.10
2003-04	Northwest Educational Service District 189	15	Island	15206	South Whidbey	4321	South Whidbey Intermediate School	4	142	58.5	16.2	25.4	35.2	23.2	0.0	41.5	55.6	0.0	141	73.2	2.8	23.2	47.9	25.4	0.7	26.8	64.8	0.0	141	56.3	0.7	43.7	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	40.8	23.2	19.0	16.9	2.94	2.65	NA
2003-04	Northwest Educational Service District 189	15	Island	15206	South Whidbey	4321	South Whidbey Intermediate School	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	153	30.3	19.4	49.0	29.0	1.3	1.3	69.7	0.0	NA	NA	NA	NA	NA	NA	2.10
2003-04	Olympic Educational Service District 114	16	Jefferson	16020	Queets-Clearwater	2491	Queets-Clearwater Elementary	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Olympic Educational Service District 114	16	Jefferson	16020	Queets-Clearwater	2491	Queets-Clearwater Elementary	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Olympic Educational Service District 114	16	Jefferson	16020	Queets-Clearwater	2491	Queets-Clearwater Elementary	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
