SchoolYear	ESD	CountyNumber	County	CountyDistrictNumber	District	BuildingNumber	School	GradeTested	MathTotalTested	MathMetStandard	MathPercentMetStandard	MathLevel1	MathPercentLevel1	MathLevel2	MathPercentLevel2	MathLevelMO	MathPercentLevelMO	MathLevel3	MathPercentLevel3	MathLevel4	MathPercentLevel4	MathNotTested	MathPercentNotTested	MathNotMet	MathPercentNotMet	MathWAASPORT	MathPercentWAASPORT	MathWAASDAW	MathPercentWAASDAW	ReadingTotalTested	ReadMetStandard	ReadPercentMetStandard	ReadingLevel1	ReadingPercentLevel1	ReadingLevel2	ReadingPercentLevel2	ReadingLevelMO	ReadingPercentLevelMO	ReadingLevel3	ReadingPercentLevel3	ReadingLevel4	ReadingPercentLevel4	ReadingNotTested	ReadingPercentNotTested	ReadingNotMet	ReadingPercentNotMet	ReadingWAASPORT	ReadingPercentWAASPORT	ReadingWAASDAW	ReadingPercentWAASDAW	WritingTotalTested	WriteMetStandard	WritePercentMetStandard	WritingLevel1	WritingPercentLevel1	WritingLevel2	WritingPercentLevel2	WritingLevelMO	WritingPercentLevelMO	WritingLevel3	WritingPercentLevel3	WritingLevel4	WritingPercentLevel4	WritingNotTested	WritingPercentNotTested	WritingNotMet	WritingPercentNotMet	WritingWAASPORT	WritingPercentWAASPORT	WritingWAASDAW	WritingPercentWAASDAW	ScienceTotalTested	ScienceMetStandard	SciencePercentMetStandard	ScienceLevel1	SciencePercentLevel1	ScienceLevel2	SciencePercentLevel2	ScienceLevelMO	SciencePercentLevelMO	ScienceLevel3	SciencePercentLevel3	ScienceLevel4	SciencePercentLevel4	ScienceNotTested	SciencePercentNotTested	ScienceNotMet	SciencePercentNotMet	ScienceWAASPORT	SciencePercentWAASPORT	ScienceWAASDAW	SciencePercentWAASDAW	PercentMet3Standards	PercentMet2Standards	PercentMet1Standards	PercentMet0Standards	ReadingLevelIndex	MathLevelIndex	ScienceLevelIndex
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2089	Brighton Elementary School	5	38	7	18.4	20	52.6	11	28.9	0	0.0	6	15.8	1	2.6	0	0.0	31	81.6	0	0.0	0	0.0	38	21	55.3	6	15.8	11	28.9	1	2.6	15	39.5	5	13.2	0	0.0	17	44.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	38	1	2.6	18	47.4	19	50.0	0	0.0	1	2.6	0	0.0	0	0.0	37	97.4	0	0.0	0	0.0	2.6	15.8	36.8	44.7	2.45	1.68	1.55
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2090	Coe Elementary School	3	82	57	69.5	6	7.3	19	23.2	0	0.0	36	43.9	21	25.6	0	0.0	25	30.5	0	0.0	0	0.0	82	66	80.5	4	4.9	12	14.6	0	0.0	28	34.1	38	46.3	0	0.0	16	19.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	64.6	20.7	14.6	3.22	2.88	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2090	Coe Elementary School	4	63	52	82.5	5	7.9	6	9.5	0	0.0	15	23.8	37	58.7	0	0.0	11	17.5	0	0.0	0	0.0	62	56	88.9	0	0.0	6	9.5	0	0.0	28	44.4	28	44.4	1	1.6	7	11.1	0	0.0	0	0.0	63	44	69.8	8	12.7	11	17.5	0	0.0	15	23.8	29	46.0	0	0.0	19	30.2	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	66.7	14.3	14.3	4.8	3.30	3.33	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2090	Coe Elementary School	5	61	49	79.0	5	8.1	7	11.3	0	0.0	20	32.3	29	46.8	1	1.6	13	21.0	0	0.0	0	0.0	61	52	83.9	0	0.0	9	14.5	0	0.0	18	29.0	34	54.8	1	1.6	10	16.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	61	30	48.4	5	8.1	26	41.9	0	0.0	23	37.1	7	11.3	1	1.6	32	51.6	0	0.0	0	0.0	46.8	30.6	14.5	8.1	3.35	3.15	2.48
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2092	Whittier Elementary School	3	78	68	87.2	3	3.8	7	9.0	0	0.0	39	50.0	29	37.2	0	0.0	10	12.8	0	0.0	0	0.0	78	72	92.3	1	1.3	5	6.4	0	0.0	28	35.9	44	56.4	0	0.0	6	7.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	84.6	10.3	5.1	3.47	3.21	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2092	Whittier Elementary School	4	72	62	86.1	5	6.9	5	6.9	0	0.0	9	12.5	53	73.6	0	0.0	10	13.9	0	0.0	0	0.0	72	70	97.2	1	1.4	1	1.4	0	0.0	33	45.8	37	51.4	0	0.0	2	2.8	0	0.0	0	0.0	71	63	87.5	2	2.8	6	8.3	0	0.0	35	48.6	28	38.9	1	1.4	9	12.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	80.6	12.5	5.6	1.4	3.47	3.53	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2092	Whittier Elementary School	5	73	60	82.2	4	5.5	9	12.3	0	0.0	15	20.5	45	61.6	0	0.0	13	17.8	0	0.0	0	0.0	73	66	90.4	0	0.0	7	9.6	0	0.0	19	26.0	47	64.4	0	0.0	7	9.6	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	73	55	75.3	0	0.0	18	24.7	0	0.0	40	54.8	15	20.5	0	0.0	18	24.7	0	0.0	0	0.0	69.9	13.7	11.0	5.5	3.55	3.38	2.96
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2100	Whitworth Elementary School	3	21	10	37.0	9	33.3	2	7.4	0	0.0	10	37.0	0	0.0	6	22.2	17	63.0	0	0.0	0	0.0	21	10	37.0	3	11.1	8	29.6	0	0.0	9	33.3	1	3.7	6	22.2	17	63.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	51.9	14.8	33.3	1.85	1.59	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2100	Whitworth Elementary School	4	24	6	24.0	10	40.0	8	32.0	0	0.0	5	20.0	1	4.0	1	4.0	19	76.0	0	0.0	0	0.0	24	15	60.0	4	16.0	5	20.0	1	4.0	11	44.0	3	12.0	1	4.0	10	40.0	0	0.0	0	0.0	24	11	44.0	2	8.0	11	44.0	1	4.0	10	40.0	0	0.0	1	4.0	14	56.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	20.0	24.0	32.0	24.0	2.36	1.80	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2100	Whitworth Elementary School	5	23	4	14.8	13	48.1	6	22.2	0	0.0	2	7.4	2	7.4	4	14.8	23	85.2	0	0.0	0	0.0	24	13	48.1	2	7.4	9	33.3	0	0.0	8	29.6	5	18.5	3	11.1	14	51.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	23	2	7.4	15	55.6	6	22.2	0	0.0	2	7.4	0	0.0	4	14.8	25	92.6	0	0.0	0	0.0	18.5	7.4	40.7	33.3	2.37	1.44	1.22
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2118	Emerson Elementary School	3	44	27	58.7	7	15.2	10	21.7	0	0.0	22	47.8	5	10.9	2	4.3	19	41.3	0	0.0	0	0.0	47	28	59.6	6	12.8	13	27.7	0	0.0	21	44.7	7	14.9	0	0.0	19	40.4	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	47.8	28.3	23.9	2.62	2.46	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2118	Emerson Elementary School	4	43	8	18.6	20	46.5	15	34.9	0	0.0	6	14.0	2	4.7	0	0.0	35	81.4	0	0.0	0	0.0	43	22	51.2	3	7.0	18	41.9	0	0.0	21	48.8	1	2.3	0	0.0	21	48.8	0	0.0	0	0.0	43	13	30.2	13	30.2	17	39.5	0	0.0	13	30.2	0	0.0	0	0.0	30	69.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	9.3	18.6	34.9	37.2	2.47	1.77	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2118	Emerson Elementary School	5	28	11	36.7	6	20.0	11	36.7	0	0.0	4	13.3	7	23.3	2	6.7	19	63.3	0	0.0	0	0.0	30	19	63.3	1	3.3	10	33.3	0	0.0	12	40.0	7	23.3	0	0.0	11	36.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	29	2	6.7	14	46.7	13	43.3	0	0.0	2	6.7	0	0.0	1	3.3	28	93.3	0	0.0	0	0.0	6.7	30.0	36.7	26.7	2.83	2.27	1.53
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2120	Van Asselt Elementary School	3	78	54	68.4	14	17.7	10	12.7	1	1.3	39	49.4	14	17.7	1	1.3	25	31.6	0	0.0	0	0.0	77	49	62.0	11	13.9	17	21.5	1	1.3	33	41.8	15	19.0	2	2.5	30	38.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	55.7	22.8	21.5	2.58	2.62	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2120	Van Asselt Elementary School	4	69	40	58.0	16	23.2	13	18.8	2	2.9	18	26.1	20	29.0	0	0.0	29	42.0	0	0.0	0	0.0	68	55	79.7	4	5.8	9	13.0	4	5.8	42	60.9	9	13.0	1	1.4	14	20.3	0	0.0	0	0.0	68	52	76.5	4	5.9	12	17.6	3	4.4	42	61.8	7	10.3	0	0.0	16	23.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	47.8	26.1	18.8	7.2	2.67	2.55	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2120	Van Asselt Elementary School	5	70	34	48.6	19	27.1	17	24.3	1	1.4	19	27.1	14	20.0	0	0.0	36	51.4	0	0.0	0	0.0	70	42	60.0	12	17.1	16	22.9	2	2.9	25	35.7	15	21.4	0	0.0	28	40.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	70	10	14.3	30	42.9	30	42.9	0	0.0	10	14.3	0	0.0	0	0.0	60	85.7	0	0.0	0	0.0	14.3	27.1	25.7	32.9	2.56	2.37	1.71
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2121	Leschi Elementary School	3	42	26	61.9	8	19.0	8	19.0	0	0.0	19	45.2	7	16.7	0	0.0	16	38.1	0	0.0	0	0.0	42	21	50.0	5	11.9	16	38.1	1	2.4	12	28.6	8	19.0	0	0.0	21	50.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	40.5	31.0	28.6	2.50	2.60	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2121	Leschi Elementary School	4	31	16	51.6	6	19.4	9	29.0	0	0.0	9	29.0	7	22.6	0	0.0	15	48.4	0	0.0	0	0.0	31	25	80.6	2	6.5	4	12.9	0	0.0	18	58.1	7	22.6	0	0.0	6	19.4	0	0.0	0	0.0	31	19	61.3	3	9.7	9	29.0	0	0.0	13	41.9	6	19.4	0	0.0	12	38.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	41.9	22.6	22.6	12.9	2.97	2.55	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2121	Leschi Elementary School	5	34	21	61.8	4	11.8	9	26.5	0	0.0	13	38.2	8	23.5	0	0.0	13	38.2	0	0.0	0	0.0	34	26	76.5	0	0.0	8	23.5	1	2.9	18	52.9	7	20.6	0	0.0	8	23.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	34	5	14.7	6	17.6	23	67.6	0	0.0	5	14.7	0	0.0	0	0.0	29	85.3	0	0.0	0	0.0	14.7	38.2	32.4	14.7	2.88	2.74	1.97
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2123	Greenwood Elementary School	3	44	27	61.4	10	22.7	7	15.9	0	0.0	20	45.5	7	15.9	0	0.0	17	38.6	0	0.0	0	0.0	42	26	59.1	8	18.2	8	18.2	2	4.5	13	29.5	11	25.0	2	4.5	18	40.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	54.5	15.9	29.5	2.43	2.55	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2123	Greenwood Elementary School	4	37	13	34.2	17	44.7	7	18.4	0	0.0	7	18.4	6	15.8	1	2.6	25	65.8	0	0.0	0	0.0	38	30	78.9	0	0.0	8	21.1	6	15.8	17	44.7	7	18.4	0	0.0	8	21.1	0	0.0	0	0.0	38	22	57.9	5	13.2	11	28.9	3	7.9	18	47.4	1	2.6	0	0.0	16	42.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	34.2	13.2	44.7	7.9	2.50	2.00	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2123	Greenwood Elementary School	5	30	13	43.3	12	40.0	5	16.7	1	3.3	7	23.3	5	16.7	0	0.0	17	56.7	0	0.0	0	0.0	30	16	53.3	6	20.0	8	26.7	3	10.0	5	16.7	8	26.7	0	0.0	14	46.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	30	4	13.3	16	53.3	10	33.3	0	0.0	4	13.3	0	0.0	0	0.0	26	86.7	0	0.0	0	0.0	10.0	26.7	26.7	36.7	2.30	2.10	1.60
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2138	Adams Elementary School	3	54	41	74.5	10	18.2	3	5.5	0	0.0	25	45.5	16	29.1	1	1.8	14	25.5	2	3.4	0	0.0	54	36	65.5	8	14.5	10	18.2	0	0.0	20	36.4	16	29.1	1	1.8	19	34.5	2	3.4	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	61.4	15.8	22.8	2.76	2.82	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2138	Adams Elementary School	4	52	34	65.4	11	21.2	7	13.5	0	0.0	15	28.8	19	36.5	0	0.0	18	34.6	3	5.5	0	0.0	51	35	68.6	3	5.9	13	25.5	0	0.0	23	45.1	12	23.5	0	0.0	16	31.4	4	7.3	0	0.0	52	28	53.8	9	17.3	15	28.8	0	0.0	22	42.3	6	11.5	0	0.0	24	46.2	3	5.5	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	40.0	21.8	12.7	25.5	2.86	2.81	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2138	Adams Elementary School	5	30	15	50.0	7	23.3	8	26.7	0	0.0	7	23.3	8	26.7	0	0.0	15	50.0	3	9.1	0	0.0	30	22	73.3	2	6.7	6	20.0	0	0.0	13	43.3	9	30.0	0	0.0	8	26.7	3	9.1	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	30	11	36.7	5	16.7	14	46.7	0	0.0	10	33.3	1	3.3	0	0.0	19	63.3	3	9.1	0	0.0	33.3	12.1	21.2	33.3	2.97	2.53	2.23
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2139	Gatewood Elementary School	3	39	28	71.8	4	10.3	7	17.9	1	2.6	17	43.6	10	25.6	0	0.0	11	28.2	1	2.5	0	0.0	39	31	79.5	5	12.8	3	7.7	2	5.1	17	43.6	12	30.8	0	0.0	8	20.5	1	2.5	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	65.0	17.5	17.5	2.82	2.79	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2139	Gatewood Elementary School	4	49	24	47.1	16	31.4	9	17.6	2	3.9	15	29.4	7	13.7	2	3.9	27	52.9	1	1.9	0	0.0	49	36	70.6	4	7.8	9	17.6	4	7.8	23	45.1	9	17.6	2	3.9	15	29.4	1	1.9	0	0.0	49	26	51.0	13	25.5	10	19.6	1	2.0	16	31.4	9	17.6	2	3.9	25	49.0	1	1.9	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	36.5	23.1	21.2	19.2	2.49	2.10	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2139	Gatewood Elementary School	5	40	18	45.0	15	37.5	7	17.5	1	2.5	9	22.5	8	20.0	0	0.0	22	55.0	0	0.0	0	0.0	40	31	77.5	2	5.0	7	17.5	4	10.0	18	45.0	9	22.5	0	0.0	9	22.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	39	7	17.5	11	27.5	21	52.5	0	0.0	7	17.5	0	0.0	1	2.5	33	82.5	0	0.0	0	0.0	20.0	25.0	32.5	22.5	2.65	2.20	1.85
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2141	Thurgood Marshall Elementary	3	40	18	42.9	15	35.7	7	16.7	0	0.0	16	38.1	2	4.8	2	4.8	24	57.1	1	1.6	0	0.0	38	15	35.7	12	28.6	11	26.2	0	0.0	10	23.8	5	11.9	4	9.5	27	64.3	1	1.6	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	30.2	30.2	39.5	2.00	2.02	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2141	Thurgood Marshall Elementary	4	30	13	38.2	10	29.4	7	20.6	0	0.0	5	14.7	8	23.5	4	11.8	21	61.8	3	6.8	0	0.0	31	21	61.8	3	8.8	7	20.6	3	8.8	13	38.2	5	14.7	3	8.8	13	38.2	3	6.8	0	0.0	30	17	51.5	9	27.3	4	12.1	1	3.0	11	33.3	5	15.2	3	9.1	16	48.5	3	6.8	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	32.4	24.3	18.9	24.3	2.24	2.09	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2141	Thurgood Marshall Elementary	5	29	7	22.6	13	41.9	9	29.0	1	3.2	2	6.5	4	12.9	2	6.5	24	77.4	2	5.0	0	0.0	29	15	48.4	7	22.6	7	22.6	1	3.2	13	41.9	1	3.2	2	6.5	16	51.6	2	5.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	29	0	0.0	18	58.1	11	35.5	0	0.0	0	0.0	0	0.0	2	6.5	31	100.0	2	5.0	0	0.0	6.1	21.2	24.2	48.5	2.06	1.71	1.29
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2142	West Woodland Elementary School	3	62	57	91.9	3	4.8	2	3.2	0	0.0	28	45.2	29	46.8	0	0.0	5	8.1	0	0.0	0	0.0	62	54	87.1	3	4.8	5	8.1	0	0.0	14	22.6	40	64.5	0	0.0	8	12.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	85.5	8.1	6.5	3.47	3.34	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2142	West Woodland Elementary School	4	59	53	89.8	2	3.4	4	6.8	0	0.0	13	22.0	40	67.8	0	0.0	6	10.2	0	0.0	0	0.0	59	56	94.9	1	1.7	2	3.4	1	1.7	18	30.5	37	62.7	0	0.0	3	5.1	0	0.0	0	0.0	59	47	79.7	4	6.8	8	13.6	1	1.7	27	45.8	19	32.2	0	0.0	12	20.3	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	76.3	15.3	5.1	3.4	3.51	3.54	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2142	West Woodland Elementary School	5	48	36	75.0	5	10.4	7	14.6	0	0.0	11	22.9	25	52.1	0	0.0	12	25.0	0	0.0	0	0.0	48	39	81.3	1	2.1	8	16.7	1	2.1	19	39.6	19	39.6	0	0.0	9	18.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	48	31	64.6	6	12.5	11	22.9	1	2.1	24	50.0	6	12.5	0	0.0	17	35.4	0	0.0	0	0.0	60.4	8.3	22.9	8.3	3.13	3.17	2.58
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2143	John Muir Elementary School	3	56	37	64.9	12	21.1	7	12.3	0	0.0	27	47.4	10	17.5	1	1.8	20	35.1	0	0.0	0	0.0	57	37	64.9	10	17.5	10	17.5	1	1.8	25	43.9	11	19.3	0	0.0	20	35.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	54.4	22.8	22.8	2.61	2.58	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2143	John Muir Elementary School	4	43	19	44.2	17	39.5	7	16.3	0	0.0	11	25.6	8	18.6	0	0.0	24	55.8	0	0.0	0	0.0	43	34	79.1	4	9.3	5	11.6	0	0.0	21	48.8	13	30.2	0	0.0	9	20.9	0	0.0	0	0.0	43	36	83.7	2	4.7	5	11.6	1	2.3	19	44.2	16	37.2	0	0.0	7	16.3	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	44.2	30.2	14.0	11.6	3.00	2.23	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2143	John Muir Elementary School	5	53	28	52.8	11	20.8	14	26.4	0	0.0	14	26.4	14	26.4	0	0.0	25	47.2	0	0.0	0	0.0	53	49	92.5	0	0.0	4	7.5	2	3.8	25	47.2	22	41.5	0	0.0	4	7.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	53	20	37.7	6	11.3	27	50.9	0	0.0	18	34.0	2	3.8	0	0.0	33	62.3	0	0.0	0	0.0	35.8	18.9	37.7	7.5	3.23	2.58	2.30
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2181	Alki Elementary School	3	55	48	82.8	2	3.4	5	8.6	1	1.7	23	39.7	24	41.4	3	5.2	10	17.2	0	0.0	0	0.0	55	48	82.8	2	3.4	5	8.6	4	6.9	19	32.8	25	43.1	3	5.2	10	17.2	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	81.0	13.8	5.2	2.91	3.05	NA
2006-07	Puget Sound Educational Service District 121	17	King	17001	Seattle Public Schools	2181	Alki Elementary School	4	43	29	67.4	6	14.0	8	18.6	0	0.0	18	41.9	11	25.6	0	0.0	14	32.6	0	0.0	0	0.0	43	33	76.7	2	4.7	8	18.6	0	0.0	26	60.5	7	16.3	0	0.0	10	23.3	0	0.0	0	0.0	43	21	48.8	7	16.3	15	34.9	1	2.3	17	39.5	3	7.0	0	0.0	22	51.2	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	39.5	30.2	14.0	16.3	2.88	2.79	NA
