SchoolYear	ESD	CountyNumber	County	CountyDistrictNumber	District	BuildingNumber	School	GradeTested	MathTotalTested	MathMetStandard	MathPercentMetStandard	MathLevel1	MathPercentLevel1	MathLevel2	MathPercentLevel2	MathLevelMO	MathPercentLevelMO	MathLevel3	MathPercentLevel3	MathLevel4	MathPercentLevel4	MathNotTested	MathPercentNotTested	MathNotMet	MathPercentNotMet	MathWAASPORT	MathPercentWAASPORT	MathWAASDAW	MathPercentWAASDAW	ReadingTotalTested	ReadingMetStandard	ReadingPercentMetStandard	ReadingLevel1	ReadingPercentLevel1	ReadingLevel2	ReadingPercentLevel2	ReadingLevelMO	ReadingPercentLevelMO	ReadingLevel3	ReadingPercentLevel3	ReadingLevel4	ReadingPercentLevel4	ReadingNotTested	ReadingPercentNotTested	ReadingNotMet	ReadingPercentNotMet	ReadingWAASPORT	ReadingPercentWAASPORT	ReadingWAASDAW	ReadingPercentWAASDAW	WritingTotalTested	WritingMetStandard	WritingPercentMetStandard	WritingLevel1	WritingPercentLevel1	WritingLevel2	WritingPercentLevel2	WritingLevelMO	WritingPercentLevelMO	WritingLevel3	WritingPercentLevel3	WritingLevel4	WritingPercentLevel4	WritingNotTested	WritingPercentNotTested	WritingNotMet	WritingPercentNotMet	WritingWAASPORT	WritingPercentWAASPORT	WritingWAASDAW	WritingPercentWAASDAW	ScienceTotalTested	ScienceMetStandard	SciencePercentMetStandard	ScienceLevel1	SciencePercentLevel1	ScienceLevel2	SciencePercentLevel2	ScienceLevelMO	SciencePercentLevelMO	ScienceLevel3	SciencePercentLevel3	ScienceLevel4	SciencePercentLevel4	ScienceNotTested	SciencePercentNotTested	ScienceNotMet	SciencePercentNotMet	ScienceWAASPORT	SciencePercentWAASPORT	ScienceWAASDAW	SciencePercentWAASDAW	PercentMet3Standards	PercentMet2Standards	PercentMet1Standards	PercentMet0Standards	ReadingLevelIndex	MathLevelIndex	ScienceLevelIndex
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	3752	Eisenhower Middle School	7	245	119	48.4	61	24.8	65	26.4	0	0.0	84	34.1	35	14.2	1	0.4	127	51.6	1	0.4	3	1.2	242	169	69.3	17	7.0	56	23.0	0	0.0	75	30.7	94	38.5	2	0.8	75	30.7	2	0.8	2	0.8	242	182	74.3	16	6.5	44	18.0	0	0.0	115	46.9	67	27.3	3	1.2	63	25.7	3	1.2	1	0.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.4	21.9	15.1	19.5	2.99	2.37	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	3752	Eisenhower Middle School	8	240	137	56.6	56	23.1	47	19.4	0	0.0	91	37.6	46	19.0	2	0.8	105	43.4	0	0.0	5	2.0	237	172	71.4	17	7.1	48	19.9	0	0.0	85	35.3	87	36.1	4	1.7	69	28.6	0	0.0	5	2.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	241	114	46.9	55	22.6	72	29.6	0	0.0	79	32.5	35	14.4	2	0.8	129	53.1	5	2.0	0	0.0	41.1	16.5	17.7	24.6	2.97	2.51	2.37
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4125	Woodside Elementary	3	102	67	65.7	16	15.7	19	18.6	0	0.0	48	47.1	19	18.6	0	0.0	35	34.3	0	0.0	0	0.0	102	72	70.6	10	9.8	20	19.6	0	0.0	27	26.5	45	44.1	0	0.0	30	29.4	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60.8	14.7	24.5	3.05	2.69	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4125	Woodside Elementary	4	91	61	67.0	13	14.3	17	18.7	0	0.0	32	35.2	29	31.9	0	0.0	30	33.0	0	0.0	0	0.0	91	82	90.1	1	1.1	8	8.8	0	0.0	35	38.5	47	51.6	0	0.0	9	9.9	0	0.0	0	0.0	91	66	72.5	4	4.4	21	23.1	0	0.0	36	39.6	30	33.0	0	0.0	25	27.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60.4	17.6	13.2	8.8	3.41	2.85	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4125	Woodside Elementary	5	68	53	77.9	4	5.9	11	16.2	0	0.0	21	30.9	32	47.1	0	0.0	15	22.1	0	0.0	0	0.0	68	62	91.2	0	0.0	6	8.8	0	0.0	19	27.9	43	63.2	0	0.0	6	8.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	45	66.2	4	5.9	19	27.9	0	0.0	39	57.4	6	8.8	0	0.0	23	33.8	0	0.0	0	0.0	60.3	23.5	7.4	8.8	3.54	3.19	2.69
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4137	Sequoia High School	10	47	8	15.7	24	47.1	15	29.4	0	0.0	6	11.8	2	3.9	4	7.8	43	84.3	0	0.0	0	0.0	57	41	71.9	1	1.8	15	26.3	0	0.0	19	33.3	22	38.6	0	0.0	16	28.1	0	0.0	0	0.0	57	32	54.2	3	5.1	22	37.3	0	0.0	18	30.5	14	23.7	2	3.4	27	45.8	0	0.0	0	0.0	42	3	6.0	31	62.0	8	16.0	0	0.0	3	6.0	0	0.0	8	16.0	47	94.0	0	0.0	0	0.0	12.1	31.0	27.6	29.3	3.09	1.57	1.12
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4298	Silver Firs Elementary	3	79	64	81.0	3	3.8	12	15.2	0	0.0	30	38.0	34	43.0	0	0.0	15	19.0	0	0.0	0	0.0	79	69	87.3	2	2.5	8	10.1	0	0.0	27	34.2	42	53.2	0	0.0	10	12.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75.9	16.5	7.6	3.38	3.20	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4298	Silver Firs Elementary	4	87	73	83.9	5	5.7	9	10.3	0	0.0	28	32.2	45	51.7	0	0.0	14	16.1	0	0.0	0	0.0	87	80	92.0	1	1.1	6	6.9	0	0.0	22	25.3	58	66.7	0	0.0	7	8.0	0	0.0	0	0.0	87	74	85.1	2	2.3	11	12.6	0	0.0	35	40.2	39	44.8	0	0.0	13	14.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75.9	13.8	5.7	4.6	3.57	3.30	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4298	Silver Firs Elementary	5	100	83	83.0	5	5.0	12	12.0	0	0.0	35	35.0	48	48.0	0	0.0	17	17.0	0	0.0	0	0.0	100	90	90.0	2	2.0	8	8.0	0	0.0	34	34.0	56	56.0	0	0.0	10	10.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	50	50.0	9	9.0	41	41.0	0	0.0	39	39.0	11	11.0	0	0.0	50	50.0	0	0.0	0	0.0	49.0	33.0	10.0	8.0	3.44	3.26	2.52
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4316	Mill Creek Elementary	3	95	87	91.6	3	3.2	5	5.3	0	0.0	43	45.3	44	46.3	0	0.0	8	8.4	0	0.0	0	0.0	96	87	90.6	0	0.0	9	9.4	0	0.0	37	38.5	50	52.1	0	0.0	9	9.4	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84.4	12.5	3.1	3.43	3.35	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4316	Mill Creek Elementary	4	83	70	84.3	9	10.8	4	4.8	0	0.0	30	36.1	40	48.2	0	0.0	13	15.7	3	3.5	0	0.0	82	77	92.8	1	1.2	4	4.8	0	0.0	34	41.0	43	51.8	1	1.2	6	7.2	3	3.5	0	0.0	82	67	80.7	1	1.2	14	16.9	0	0.0	47	56.6	20	24.1	1	1.2	16	19.3	3	3.5	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74.4	14.0	8.1	3.5	3.41	3.22	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4316	Mill Creek Elementary	5	107	96	89.7	2	1.9	9	8.4	0	0.0	34	31.8	62	57.9	0	0.0	11	10.3	3	2.7	0	0.0	108	100	92.6	0	0.0	8	7.4	0	0.0	26	24.1	74	68.5	0	0.0	8	7.4	3	2.7	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	108	71	65.7	7	6.5	30	27.8	0	0.0	59	54.6	12	11.1	0	0.0	37	34.3	3	2.7	0	0.0	65.8	20.7	9.9	3.6	3.61	3.46	2.70
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4334	Heatherwood Middle School	6	261	175	66.8	30	11.5	56	21.4	0	0.0	80	30.5	95	36.3	1	0.4	87	33.2	0	0.0	2	0.8	262	231	87.8	6	2.3	25	9.5	0	0.0	127	48.3	104	39.5	1	0.4	32	12.2	0	0.0	1	0.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64.8	24.2	11.0	3.24	2.91	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4334	Heatherwood Middle School	7	306	185	59.9	59	19.1	62	20.1	0	0.0	114	36.9	71	23.0	3	1.0	124	40.1	0	0.0	5	1.6	308	231	74.5	12	3.9	65	21.0	0	0.0	97	31.3	134	43.2	2	0.6	79	25.5	0	0.0	4	1.3	304	242	78.3	12	3.9	50	16.2	0	0.0	118	38.2	124	40.1	5	1.6	67	21.7	0	0.0	5	1.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.5	20.1	13.1	14.3	3.13	2.62	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4334	Heatherwood Middle School	8	293	201	68.4	45	15.3	47	16.0	0	0.0	113	38.4	88	29.9	1	0.3	93	31.6	0	0.0	3	1.0	293	247	84.0	8	2.7	38	12.9	0	0.0	109	37.1	138	46.9	1	0.3	47	16.0	0	0.0	3	1.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	296	184	62.0	40	13.5	72	24.2	1	0.3	133	44.8	50	16.8	1	0.3	113	38.0	0	0.0	0	0.0	54.9	16.8	14.8	13.5	3.28	2.82	2.64
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4382	Cedar Wood Elementary	3	106	96	90.6	2	1.9	8	7.5	0	0.0	30	28.3	66	62.3	0	0.0	10	9.4	0	0.0	0	0.0	106	95	89.6	1	0.9	10	9.4	0	0.0	22	20.8	73	68.9	0	0.0	11	10.4	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85.8	8.5	5.7	3.58	3.51	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4382	Cedar Wood Elementary	4	91	85	93.4	3	3.3	3	3.3	0	0.0	12	13.2	73	80.2	0	0.0	6	6.6	0	0.0	0	0.0	91	87	95.6	1	1.1	3	3.3	0	0.0	24	26.4	63	69.2	0	0.0	4	4.4	0	0.0	0	0.0	91	84	92.3	3	3.3	4	4.4	0	0.0	33	36.3	51	56.0	0	0.0	7	7.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	89.0	6.6	1.1	3.3	3.64	3.70	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4382	Cedar Wood Elementary	5	104	90	86.5	5	4.8	9	8.7	0	0.0	25	24.0	65	62.5	0	0.0	14	13.5	0	0.0	0	0.0	104	100	96.2	1	1.0	3	2.9	0	0.0	21	20.2	79	76.0	0	0.0	4	3.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	104	86	82.7	3	2.9	15	14.4	0	0.0	56	53.8	30	28.8	0	0.0	18	17.3	0	0.0	0	0.0	76.9	15.4	3.8	3.8	3.71	3.44	3.09
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4437	Gateway Middle School	6	357	230	64.4	52	14.6	75	21.0	0	0.0	137	38.4	93	26.1	0	0.0	127	35.6	2	0.6	0	0.0	357	303	84.9	10	2.8	44	12.3	0	0.0	198	55.5	105	29.4	0	0.0	54	15.1	2	0.6	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62.1	24.8	13.1	3.11	2.76	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4437	Gateway Middle School	7	314	169	53.8	68	21.7	77	24.5	0	0.0	100	31.8	69	22.0	0	0.0	145	46.2	1	0.3	0	0.0	313	246	78.3	15	4.8	52	16.6	0	0.0	95	30.3	151	48.1	1	0.3	68	21.7	1	0.3	0	0.0	312	257	81.8	18	5.7	37	11.8	0	0.0	133	42.4	124	39.5	2	0.6	57	18.2	1	0.3	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.8	24.8	12.4	12.1	3.21	2.54	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4437	Gateway Middle School	8	316	198	62.7	58	18.4	60	19.0	0	0.0	133	42.1	65	20.6	0	0.0	118	37.3	1	0.3	0	0.0	316	262	82.6	15	4.7	39	12.3	0	0.0	124	39.1	138	43.5	1	0.3	55	17.4	1	0.3	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	317	195	61.5	45	14.2	77	24.3	0	0.0	156	49.2	39	12.3	0	0.0	122	38.5	1	0.3	0	0.0	52.0	16.0	18.2	13.8	3.21	2.65	2.60
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4438	Henry M. Jackson High School	10	415	241	56.7	60	14.1	114	26.8	0	0.0	171	40.2	70	16.5	10	2.4	184	43.3	5	1.1	1	0.2	423	383	87.8	10	2.3	30	6.9	0	0.0	90	20.6	293	67.2	13	3.0	53	12.2	5	1.1	1	0.2	424	384	88.1	10	2.3	30	6.9	0	0.0	126	28.9	258	59.2	12	2.8	52	11.9	5	1.1	1	0.2	398	131	30.5	156	36.4	111	25.9	0	0.0	130	30.3	1	0.2	31	7.2	298	69.5	5	1.1	1	0.2	52.6	29.9	10.6	7.0	3.47	2.54	1.80
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4530	Penny Creek Elementary	3	122	103	84.4	5	4.1	14	11.5	0	0.0	42	34.4	61	50.0	0	0.0	19	15.6	0	0.0	0	0.0	122	106	86.9	4	3.3	12	9.8	0	0.0	50	41.0	56	45.9	0	0.0	16	13.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.9	15.6	6.6	3.30	3.30	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4530	Penny Creek Elementary	4	135	89	65.4	24	17.6	22	16.2	0	0.0	51	37.5	38	27.9	1	0.7	47	34.6	0	0.0	0	0.0	136	114	83.8	5	3.7	17	12.5	0	0.0	48	35.3	66	48.5	0	0.0	22	16.2	0	0.0	0	0.0	135	93	68.4	9	6.6	33	24.3	0	0.0	57	41.9	36	26.5	1	0.7	43	31.6	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.2	24.3	12.5	11.0	3.29	2.74	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31002	Everett School District	4530	Penny Creek Elementary	5	129	80	61.5	15	11.5	34	26.2	0	0.0	34	26.2	46	35.4	1	0.8	50	38.5	0	0.0	0	0.0	129	110	84.6	4	3.1	15	11.5	0	0.0	50	38.5	60	46.2	1	0.8	20	15.4	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	129	55	42.3	20	15.4	54	41.5	0	0.0	48	36.9	7	5.4	1	0.8	75	57.7	0	0.0	0	0.0	39.2	24.6	21.5	14.6	3.26	2.84	2.31
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	1753	Homelink	3	14	6	40.0	2	13.3	6	40.0	0	0.0	6	40.0	0	0.0	1	6.7	9	60.0	0	0.0	0	0.0	14	10	66.7	0	0.0	4	26.7	0	0.0	7	46.7	3	20.0	1	6.7	5	33.3	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.3	40.0	26.7	2.73	2.13	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	1753	Homelink	4	14	6	42.9	4	28.6	4	28.6	0	0.0	4	28.6	2	14.3	0	0.0	8	57.1	0	0.0	0	0.0	14	10	71.4	0	0.0	4	28.6	0	0.0	6	42.9	4	28.6	0	0.0	4	28.6	0	0.0	0	0.0	14	8	57.1	2	14.3	4	28.6	0	0.0	4	28.6	4	28.6	0	0.0	6	42.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.7	28.6	7.1	28.6	3.00	2.29	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	1753	Homelink	5	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	1753	Homelink	6	13	10	71.4	1	7.1	2	14.3	0	0.0	8	57.1	2	14.3	1	7.1	4	28.6	0	0.0	0	0.0	14	13	92.9	1	7.1	0	0.0	0	0.0	10	71.4	3	21.4	0	0.0	1	7.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	71.4	21.4	7.1	3.07	2.64	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	1753	Homelink	7	15	6	40.0	5	33.3	4	26.7	0	0.0	4	26.7	2	13.3	0	0.0	9	60.0	0	0.0	0	0.0	15	11	73.3	1	6.7	3	20.0	0	0.0	10	66.7	1	6.7	0	0.0	4	26.7	0	0.0	0	0.0	15	8	53.3	3	20.0	4	26.7	0	0.0	6	40.0	2	13.3	0	0.0	7	46.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.7	33.3	20.0	20.0	2.73	2.20	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	1753	Homelink	8	14	10	71.4	1	7.1	3	21.4	0	0.0	5	35.7	5	35.7	0	0.0	4	28.6	0	0.0	0	0.0	14	13	92.9	0	0.0	1	7.1	0	0.0	3	21.4	10	71.4	0	0.0	1	7.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	9	64.3	2	14.3	3	21.4	0	0.0	7	50.0	2	14.3	0	0.0	5	35.7	0	0.0	0	0.0	57.1	14.3	28.6	NA	3.64	3.00	2.64
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	1753	Homelink	10	11	4	36.4	2	18.2	5	45.5	0	0.0	2	18.2	2	18.2	0	0.0	7	63.6	0	0.0	0	0.0	11	11	100.0	0	0.0	0	0.0	0	0.0	1	9.1	10	90.9	0	0.0	0	0.0	0	0.0	0	0.0	11	11	91.7	0	0.0	0	0.0	0	0.0	3	25.0	8	66.7	1	8.3	1	8.3	0	0.0	0	0.0	11	2	16.7	5	41.7	4	33.3	0	0.0	2	16.7	0	0.0	1	8.3	10	83.3	0	0.0	0	0.0	33.3	58.3	8.3	NA	3.91	2.36	1.58
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	2426	Lake Stevens Sr High School	10	489	272	52.0	73	14.0	144	27.5	0	0.0	192	36.7	80	15.3	34	6.5	251	48.0	6	1.0	12	2.1	491	451	86.1	6	1.1	34	6.5	0	0.0	116	22.1	335	63.9	33	6.3	73	13.9	7	1.2	11	1.9	489	446	85.1	5	1.0	38	7.3	0	0.0	211	40.3	235	44.8	35	6.7	78	14.9	7	1.2	11	1.9	455	207	42.2	136	27.7	112	22.8	0	0.0	199	40.5	8	1.6	36	7.3	284	57.8	7	1.2	11	1.9	45.0	32.7	10.2	12.1	3.36	2.40	2.01
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	2884	Mt. Pilchuck Elementary School	3	76	52	67.5	9	11.7	15	19.5	0	0.0	38	49.4	14	18.2	1	1.3	25	32.5	2	2.5	0	0.0	77	60	77.9	9	11.7	8	10.4	1	1.3	36	46.8	23	29.9	0	0.0	17	22.1	2	2.5	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62.0	22.8	15.2	2.92	2.71	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	2884	Mt. Pilchuck Elementary School	4	68	43	63.2	7	10.3	18	26.5	0	0.0	30	44.1	13	19.1	0	0.0	25	36.8	0	0.0	0	0.0	68	60	88.2	2	2.9	6	8.8	0	0.0	32	47.1	28	41.2	0	0.0	8	11.8	0	0.0	0	0.0	68	48	70.6	7	10.3	13	19.1	0	0.0	39	57.4	9	13.2	0	0.0	20	29.4	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.9	25.0	13.2	8.8	3.26	2.72	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	2884	Mt. Pilchuck Elementary School	5	85	41	48.2	18	21.2	26	30.6	0	0.0	29	34.1	12	14.1	0	0.0	44	51.8	1	1.1	3	3.4	85	57	67.1	3	3.5	25	29.4	0	0.0	30	35.3	27	31.8	0	0.0	28	32.9	1	1.1	3	3.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88	27	30.7	20	22.7	41	46.6	2	2.3	24	27.3	1	1.1	0	0.0	61	69.3	1	1.1	0	0.0	22.5	21.3	30.3	25.8	2.95	2.41	2.02
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	2885	Hillcrest Elementary School	3	88	57	64.8	14	15.9	17	19.3	0	0.0	44	50.0	13	14.8	0	0.0	31	35.2	0	0.0	0	0.0	86	54	62.1	6	6.9	26	29.9	1	1.1	28	32.2	25	28.7	1	1.1	33	37.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.3	21.6	26.1	2.78	2.64	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	2885	Hillcrest Elementary School	4	107	59	55.1	25	23.4	23	21.5	0	0.0	28	26.2	31	29.0	0	0.0	48	44.9	0	0.0	0	0.0	107	80	74.8	5	4.7	22	20.6	0	0.0	46	43.0	34	31.8	0	0.0	27	25.2	0	0.0	0	0.0	106	67	62.6	10	9.3	29	27.1	1	0.9	50	46.7	16	15.0	1	0.9	40	37.4	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.7	18.7	12.1	21.5	3.02	2.61	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31004	Lake Stevens School District	2885	Hillcrest Elementary School	5	88	42	47.7	21	23.9	25	28.4	0	0.0	28	31.8	14	15.9	0	0.0	46	52.3	0	0.0	1	1.1	88	63	71.6	7	8.0	18	20.5	0	0.0	44	50.0	19	21.6	0	0.0	25	28.4	0	0.0	1	1.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88	27	30.7	19	21.6	42	47.7	0	0.0	25	28.4	2	2.3	0	0.0	61	69.3	0	0.0	0	0.0	27.0	15.7	36.0	21.3	2.85	2.40	2.11
